,target_end_date,model,horizon,forecast_date,wis_COVIDhub,y,lower_95_COVIDhub,lower_80_COVIDhub,lower_50_COVIDhub,pred_COVIDhub,upper_50_COVIDhub,upper_80_COVIDhub,upper_95_COVIDhub,lower_95_calculated,lower_80_calculated,lower_50_calculated,pred_calculated,upper_50_calculated,upper_80_calculated,upper_95_calculated,wis_calculated
207,2021-07-31T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-07-19T00:00:00.000000,169139.75714285715,554161.0,125105.0,165778.0,201333.0,275358.0,359577.0,431937.0,493775.0,125105.817,165778.0,201333.0,275357.5304189386,359576.23160025955,431937.0,495507.95700498496,168657.23073870735
208,2021-07-31T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-07-12T00:00:00.000000,340057.14285714284,554161.0,63452.0,87357.0,108974.0,144726.0,190923.0,246832.0,281122.0,64222.7285,89293.5,111396.007,149529.63971478282,193306.8532566577,248987.39447480108,301635.0927317233,332357.64279910404
209,2021-07-31T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-07-05T00:00:00.000000,424372.6071428572,554161.0,24048.0,34185.0,60611.0,89760.0,119041.0,142477.0,177125.0,24048.0,34185.0,60611.0,89760.0,119041.0,146470.56081646998,187360.87622496992,420494.2688416661
210,2021-08-07T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-08-02T00:00:00.000000,65941.29285714286,778862.0,371084.0,440835.0,510634.0,624341.0,727242.0,789948.0,885113.0,371084.5,440835.0,510634.25,624341.0,748338.2077147309,817603.8988296334,886463.7889948206,62220.4725205102
211,2021-08-07T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-07-26T00:00:00.000000,141153.77857142856,778862.0,262773.0,315078.0,391353.0,503769.0,595241.0,710810.0,833714.0,261678.049200283,306886.2122061495,355850.625,501088.60193748464,595241.0,701812.0,824476.0,146562.23438018162
212,2021-08-07T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-07-19T00:00:00.000000,324431.5642857143,778862.0,117656.0,163186.0,190757.0,300057.0,451324.0,531750.0,570729.0,117656.0,163186.5,190757.0,245640.14364735447,446287.25,485452.303125,570728.9578125,345189.8239990387
213,2021-08-07T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-07-12T00:00:00.000000,518689.28571428574,778862.0,54256.0,93912.0,118542.0,137658.0,212964.0,298318.0,382752.0,56614.1815,95557.0,119876.22628513718,138529.0,215275.73974142587,309814.0,397945.8041182989,510721.66430565855
214,2021-08-14T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-08-09T00:00:00.000000,43948.22142857143,911736.0,519435.0,594461.0,712264.0,873812.0,984678.0,1096698.0,1180618.0,518632.415,594461.0,712264.0002945793,879515.9507357557,1010670.75,1096697.6812669951,1220964.2460640527,45283.9074176509
215,2021-08-14T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-08-02T00:00:00.000000,63651.58571428571,911736.0,370734.0,483589.0,621370.0,775259.0,929148.0,1046639.0,1222436.0,370734.0,483589.0,621370.0,775259.0,929147.600325278,1046639.0,1222435.7201519972,63651.55516717698
216,2021-08-14T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-07-26T00:00:00.000000,178544.02857142856,911736.0,222572.0,311730.0,413398.0,579101.0,699876.0,804084.0,910720.0,207895.07763970568,279617.8377513468,361419.4201640788,546489.1394130742,640298.9058645158,756129.8811682693,861212.740464484,226826.8343238899
217,2021-08-14T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-07-19T00:00:00.000000,363066.0214285714,911736.0,92411.0,149755.0,199857.0,306909.0,496187.0,605480.0,802634.0,92411.0,149755.0,199857.0,296557.8846630476,477960.33332657535,585495.975,802633.567041968,373589.33637360734
218,2021-08-21T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-08-16T00:00:00.000000,42599.37857142858,1047679.0,680198.0,736430.0,873548.0,1011957.0,1135475.0,1231323.0,1330829.0,665907.0495,705113.8913789717,839096.2785611148,994475.8824380736,1134322.631963279,1243099.2368393545,1366188.25,49061.060482869296
219,2021-08-21T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-08-09T00:00:00.000000,50848.99285714286,1047679.0,502364.0,654732.0,820164.0,1020045.0,1125569.0,1246802.0,1646213.0,502364.49,654732.1112922032,820164.3410279494,1033080.36847764,1202880.125,1387929.57255301,1646212.69485493,58541.20371475618
220,2021-08-21T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-08-02T00:00:00.000000,68587.40000000001,1047679.0,395785.0,545700.0,715332.0,974019.0,1136180.0,1261914.0,1451485.0,395785.0,545700.0,715332.0,974019.0,1136179.56559357,1261913.9999319096,1451484.3946118704,68587.36464482293
221,2021-08-21T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-07-26T00:00:00.000000,230609.90714285712,1047679.0,200347.0,279525.0,435466.0,608569.0,735037.0,939465.0,1233824.0,177354.9502753131,269740.55662596435,376701.7046661407,567270.885874404,726783.5280988812,929790.3500000002,1212134.3886324365,245252.3143195524
222,2021-08-28T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-08-23T00:00:00.000000,35132.43571428571,1088182.0,817284.0,893290.0,981234.0,1100845.0,1220280.0,1314735.0,1406325.0,817284.0,893290.0,981234.0,1096005.03573463,1220280.0,1314734.03039802,1406324.459889806,34440.98068696061
223,2021-08-28T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-08-16T00:00:00.000000,71955.21428571429,1088182.0,640130.0,771131.0,942912.0,1182893.0,1339740.0,1550493.0,1733912.0,639459.5439359599,764903.7347189747,940606.465,1163180.4658456016,1339899.6318865228,1574970.100025,1734951.14985458,70204.70037799988
224,2021-08-28T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-08-09T00:00:00.000000,92962.55000000002,1088182.0,581736.0,726455.0,860034.0,1234172.0,1368405.0,1570943.0,2215031.0,579515.7510600098,726455.0,860034.1625540921,1234172.0,1511319.5391117,1762501.8,2215030.5347594824,108659.68392339678
225,2021-08-28T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-08-02T00:00:00.000000,74590.9,1088182.0,346497.0,565394.0,787665.0,1043501.0,1250845.0,1437460.0,1775539.0,346497.0,565394.0,787665.0,1043501.0,1250844.2577647504,1437459.532098303,1775539.0,74590.83361457655
226,2021-09-04T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-08-30T00:00:00.000000,38435.9,1153281.0,821105.0,920071.0,1018886.0,1125499.0,1250052.0,1376865.0,1507655.0,821105.0,920071.0,1018886.0,1117942.3956113085,1250052.0,1376864.01641,1507654.81955,39515.38552117021
227,2021-09-04T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-08-23T00:00:00.000000,59814.38571428572,1153281.0,791116.0,899345.0,991243.0,1197312.0,1382200.0,1561119.0,1727844.0,791116.0,899345.0,991243.0,1195322.627181091,1382199.5,1561118.4,1727843.02779843,59530.12979585894
228,2021-09-04T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-08-16T00:00:00.000000,95252.94285714286,1153281.0,596599.0,800656.0,1033205.0,1318664.0,1511275.0,1752614.0,2035819.0,580264.5185214572,721763.306442298,918945.269029332,1306487.0,1546185.636611449,1756314.2,2038927.8385738244,106667.07550074533
229,2021-09-04T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-08-09T00:00:00.000000,120468.53571428572,1153281.0,551860.0,735858.0,934196.0,1395494.0,1545938.0,1764030.0,2343087.0,551860.0,735858.271490135,934196.5205571492,1395494.0,1665774.5019823858,1867098.3617180088,2343087.0,131973.05125117043
230,2021-09-11T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-09-06T00:00:00.000000,51278.06428571429,1041459.0,923495.0,982101.0,1067471.0,1163307.0,1238952.0,1345515.0,1456518.0,919931.3197866756,970504.9488447732,1061332.3753999283,1157996.8535,1238230.1,1343883.08912,1456350.301886842,49461.43482284945
231,2021-09-11T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-08-30T00:00:00.000000,56842.09285714286,1041459.0,754545.0,858874.0,1012484.0,1145027.0,1277074.0,1449239.0,1633718.0,754545.3936539155,858874.1384937736,1012484.226,1144950.5061624884,1277073.5319955384,1449238.6,1633717.98294,56831.0972751153
232,2021-09-11T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-08-23T00:00:00.000000,89316.64285714286,1041459.0,688997.0,845197.0,1062764.0,1216915.0,1414114.0,1714337.0,1841947.0,680160.8584904419,842993.56,1052494.5,1216915.1058227622,1414113.625,1714336.85,1841946.657172733,87242.08803669669
233,2021-09-11T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-08-16T00:00:00.000000,131490.34285714285,1041459.0,556394.0,760556.0,988362.0,1372920.0,1574230.0,1816895.0,2251786.0,535609.355,655109.751197837,963950.8266320564,1346255.90499692,1574230.0,1816895.0,2251786.0,132586.05338447492
234,2021-09-18T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-09-13T00:00:00.000000,38872.96428571428,1021720.0,736594.0,804555.0,843021.0,965821.0,1083545.0,1151521.0,1267725.0,736594.25,804555.0,843021.0,960639.4349509062,1075816.4663209668,1151520.95,1267724.548094782,39061.14330204519
235,2021-09-18T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-09-06T00:00:00.000000,58102.16428571429,1021720.0,781034.0,839355.0,981365.0,1157082.0,1251743.0,1342974.0,1489841.0,781034.0,839355.0,981365.0,1157082.0,1251743.0,1342974.0,1489841.0,58102.16428571429
236,2021-09-18T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-08-30T00:00:00.000000,53996.20714285714,1021720.0,610376.0,802980.0,983503.0,1084050.0,1263469.0,1428882.0,1619977.0,610376.0,802980.0,983503.0,1084050.0,1263468.8958852603,1428882.0,1619977.0,53996.199706090025
237,2021-09-18T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-08-23T00:00:00.000000,104962.53571428572,1021720.0,599916.0,804122.0,1034855.0,1197556.0,1570561.0,1803064.0,1899723.0,598564.0,793384.4375370983,1034855.365,1197555.9318823293,1570560.623843035,1803063.85,1899722.7,105279.01554234674
238,2021-09-25T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-09-20T00:00:00.000000,59590.09285714285,834482.0,714073.0,799543.0,876902.0,968397.0,1076152.0,1160008.0,1247226.0,714073.382189834,799543.0242294546,876902.3243914366,968397.055,1064417.25,1155395.668,1245800.542028064,58610.007619025084
239,2021-09-25T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-09-13T00:00:00.000000,59080.78571428572,834482.0,558099.0,653129.0,757630.0,921896.0,1105849.0,1223415.0,1317795.0,558099.0576726964,653129.25,757630.4481882481,920123.979025,1099216.0732812649,1223414.97427662,1317794.905,58353.81839902822
240,2021-09-25T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-09-06T00:00:00.000000,114024.10714285712,834482.0,609665.0,719504.0,916107.0,1132276.0,1241228.0,1369643.0,1500394.0,588020.0875,707912.6807557727,887757.4698891,1129915.225,1246682.41598416,1372627.0,1527807.4278990934,108768.4098135043
241,2021-09-25T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-08-30T00:00:00.000000,118987.1357142857,834482.0,548081.0,741610.0,956363.0,1096611.0,1250684.0,1376901.0,1604086.0,548081.0,741610.0,956363.0,1096610.956,1250683.5,1376901.0,1604086.0,118987.09371428571
242,2021-10-02T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-09-27T00:00:00.000000,33744.56428571428,759423.0,571387.0,602883.0,674742.0,776267.0,898619.0,1010747.0,1088520.0,582421.1353650205,612325.9475554936,674486.5,769932.5947842745,897616.488133825,1006627.25,1087591.0,32313.334653119608
243,2021-10-02T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-09-20T00:00:00.000000,65350.11428571429,759423.0,555146.0,656743.0,772073.0,910498.0,1048464.0,1182351.0,1310320.0,555146.25,656743.3151046063,772073.0125009026,910498.2316135656,1043001.875,1169256.6345000002,1294140.7736485223,64470.29684663207
244,2021-10-02T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-09-13T00:00:00.000000,70964.24285714285,759423.0,420977.0,513573.0,655237.0,848917.0,1072465.0,1271758.0,1361071.0,420977.0,513573.0,655237.0,848916.50583,1072465.0,1271758.0,1361071.0,70964.17226142858
245,2021-10-02T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-09-06T00:00:00.000000,115318.0642857143,759423.0,434194.0,599089.0,801101.0,1059864.0,1220183.0,1395913.0,1524667.0,412851.35901217326,593346.880375,781649.5636199999,1059515.6598639567,1228871.3216475777,1395992.50395704,1601034.84621266,112584.99502773969
246,2021-10-09T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-10-04T00:00:00.000000,23085.507142857143,667154.0,495455.0,556111.0,605543.0,680543.0,751692.0,827165.0,913940.0,495455.0,556111.0,605543.0,678701.6905331851,751622.9480613222,825229.4951024508,909476.6895597916,22730.34972318943
247,2021-10-09T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-09-27T00:00:00.000000,39858.27857142857,667154.0,399893.0,474096.0,553264.0,679747.0,821153.0,958862.0,1110238.0,416548.5,470710.56123065634,549411.7615799999,679543.2946357143,821466.4440977526,954999.751429909,1118885.916479165,40055.90639405705
248,2021-10-09T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-09-20T00:00:00.000000,92975.93571428572,667154.0,429893.0,572613.0,712485.0,859551.0,1090771.0,1234224.0,1356040.0,429893.0,572613.0,712485.0,859551.0,1090771.0,1234223.5396509503,1356040.0,92975.92256145572
249,2021-10-09T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-09-13T00:00:00.000000,77509.31428571428,667154.0,288089.0,397478.0,555454.0,778446.0,1014733.0,1138001.0,1358671.0,288089.0,397478.0,555454.0,778445.701,1014732.5625,1138001.0,1358671.0,77509.24032142859
250,2021-10-16T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-10-11T00:00:00.000000,20277.77142857143,589508.0,431059.0,486719.0,533413.0,602516.0,654422.0,734001.0,810569.0,434237.9375,490835.5427144415,534478.3757709215,594772.754291065,652723.3,718608.4450000001,807321.1320515694,18370.850941470646
251,2021-10-16T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-10-04T00:00:00.000000,29929.457142857143,589508.0,394237.0,433871.0,509099.0,599126.0,712183.0,797814.0,905389.0,394237.0,433830.1001714845,505381.710145,598572.9902815646,711431.9648469181,787505.0356435168,900264.4247421604,29732.353709148312
252,2021-10-16T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-09-27T00:00:00.000000,49160.86428571429,589508.0,295032.0,380320.0,510978.0,637005.0,807957.0,927024.0,1071007.0,292318.710275,363670.250545,476675.63142799854,588054.234880944,805108.7373350033,929419.9577811832,1073802.7841894738,45413.494745074095
253,2021-10-16T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-09-20T00:00:00.000000,98214.40714285712,589508.0,362429.0,488184.0,655033.0,757851.0,1057188.0,1191509.0,1289736.0,362429.0,488184.0,655033.0,757851.0,1057187.246722932,1191508.1329410928,1289736.0,98214.32856424064
254,2021-10-23T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-10-18T00:00:00.000000,21125.93571428571,512244.0,369638.0,427561.0,467842.0,537431.0,584474.0,652535.0,757313.0,369638.0,427561.0,467842.0,530802.31,583169.162916641,643930.612086907,756283.5,19832.58412510028
255,2021-10-23T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-10-11T00:00:00.000000,26691.192857142854,512244.0,320687.0,375593.0,446914.0,527568.0,617891.0,694224.0,766680.0,326422.5,375842.7077769505,443318.18,529811.835,592495.3857535266,660896.9212923837,763042.0,24428.322225692846
256,2021-10-23T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-10-04T00:00:00.000000,38192.08571428572,512244.0,286188.0,347367.0,421797.0,541021.0,668932.0,770800.0,892458.0,274357.1718717524,345609.771316859,420977.005,541020.8300000001,665407.6668877178,770799.725,892457.635,38133.59640527137
257,2021-10-23T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-09-27T00:00:00.000000,57368.11428571429,512244.0,190779.0,297238.0,449791.0,587006.0,779693.0,892888.0,1045455.0,199117.5,285068.1537699326,447915.69683540607,558982.5146691445,781175.625,967042.95319155,1146853.80089244,56735.75052576956
258,2021-10-30T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-10-25T00:00:00.000000,23358.37142857143,506191.0,331825.0,369513.0,398600.0,460704.0,515586.0,588159.0,647813.0,331825.0,369513.35958109895,405720.6260591985,454536.7424921185,510144.8906561873,567563.0515641031,633620.4649675814,22652.300207336542
259,2021-10-30T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-10-18T00:00:00.000000,26699.65,506191.0,283031.0,328546.0,395782.0,471040.0,545149.0,611643.0,691904.0,283031.0,328546.0,395782.0,477113.579018441,531084.8,600113.59,689160.0,24478.398425936997
260,2021-10-30T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-10-11T00:00:00.000000,33109.071428571435,506191.0,228335.0,285929.0,382825.0,472612.0,574974.0,661761.0,767207.0,228001.0,283441.0,378965.97988211113,472612.0,545518.35,632503.84,767207.0,30518.29329413492
261,2021-10-30T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-10-04T00:00:00.000000,43589.03571428572,506191.0,209008.0,284599.0,347153.0,475368.0,642581.0,751103.0,874717.0,193274.5,267192.71875,347153.2,489254.7421758991,642580.8585755313,746832.879833959,869514.7891195833,42055.733397805365
262,2021-11-06T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-11-01T00:00:00.000000,22853.65,516294.0,332904.0,368553.0,422655.0,466191.0,527988.0,578579.0,636921.0,332904.07048460096,368553.1937985346,422655.33927,468336.3590319481,527988.0,578578.5,625787.5134078143,22467.600674215097
263,2021-11-06T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-10-25T00:00:00.000000,47249.56428571428,516294.0,252933.0,291369.0,341884.0,410383.0,469902.0,538127.0,626760.0,252933.2336564884,291369.0,341884.01400656754,410382.9763110085,468656.0862515324,529561.0159912243,614116.518323492,47181.49353428631
264,2021-11-06T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-10-18T00:00:00.000000,39860.30714285715,516294.0,215317.0,257686.0,346345.0,432444.0,501794.0,579866.0,695550.0,206356.5,255115.78681344647,346220.04090114904,436476.8547148097,495937.36,578977.7078134088,684148.9299999999,40578.72721922975
265,2021-11-06T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-10-11T00:00:00.000000,42238.55,516294.0,160549.0,241515.0,334791.0,421086.0,525339.0,621911.0,742722.0,160364.0,223104.19102873,326868.6224437005,421086.0,504750.87,609133.46,742722.0,44794.1625103434
266,2021-11-13T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-11-08T00:00:00.000000,35242.04285714286,569440.0,358155.0,390552.0,436558.0,495850.0,533484.0,578418.0,661277.0,358155.0,390552.0,436558.0,495850.0,533484.0,574341.0,656471.0,35091.228571428575
267,2021-11-13T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-11-01T00:00:00.000000,55795.45714285714,569440.0,281376.0,328991.0,388814.0,440878.0,504048.0,593302.0,696236.0,281376.4827066064,328991.0,388814.0,440878.0,504047.1124953171,581857.0287921724,696236.0,55468.64469716121
268,2021-11-13T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-10-25T00:00:00.000000,88665.15000000001,569440.0,186479.0,240550.0,287676.0,378896.0,465560.0,545192.0,666192.0,176381.0,226972.875,286247.539602346,362500.08823688806,445003.0,524492.4526317278,617164.43,100947.11767497555
269,2021-11-13T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-10-18T00:00:00.000000,81697.99285714285,569440.0,156892.0,208491.0,293617.0,388902.0,467004.0,569312.0,704137.0,153858.37007427332,202807.0,292994.701087552,396679.363295,463398.0,564586.3400000001,689827.53,82701.1331653586
270,2021-11-20T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-11-15T00:00:00.000000,31393.54285714286,647456.0,417047.0,462543.0,526909.0,567158.0,637782.0,698277.0,767557.0,415787.3929794327,461562.1636233168,523858.352105,567959.0,638591.75,697609.3687499999,765603.0,31327.488617695
271,2021-11-20T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-11-08T00:00:00.000000,88118.25714285715,647456.0,292805.0,343928.0,416329.0,470224.0,534861.0,606361.0,702069.0,292805.0,343928.0,416329.0,471160.88293225295,540688.0,606361.0,702069.0,86735.77386682101
272,2021-11-20T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-11-01T00:00:00.000000,117169.84285714288,647456.0,220814.0,287724.0,370198.0,408183.0,465429.0,607735.0,736858.0,220814.0,287724.10985357617,370198.3854210332,415724.6322641134,483774.0,595017.53125,686281.7436170366,115070.3119979295
273,2021-11-20T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-10-25T00:00:00.000000,166458.67857142858,647456.0,131242.0,198875.0,244668.0,350512.0,434371.0,543767.0,624339.0,131239.0,183752.0,244192.179775617,350512.0,434371.0,511398.77,624338.6500821745,175248.1294931359
274,2021-11-27T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-11-22T00:00:00.000000,71937.65000000001,505936.0,462405.0,522133.0,599114.0,655807.0,731883.0,773695.0,827318.0,462405.03593299247,522133.0879430957,605273.568413408,669127.0,735519.291035,775443.35,847392.9875,75613.51771621926
275,2021-11-27T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-11-15T00:00:00.000000,39341.27142857143,505936.0,384017.0,463478.0,520846.0,588525.0,672483.0,779233.0,864225.0,370605.7577042597,462635.0,520162.0,590790.0,674423.5,773698.0492604924,863947.708728962,39616.63677190481
276,2021-11-27T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-11-08T00:00:00.000000,28391.707142857143,505936.0,248660.0,334108.0,399020.0,462579.0,542103.0,634061.0,725717.0,234024.0249380764,301730.31297488185,390399.5703505449,459633.81927963695,552602.0,625090.687599234,695884.5315983215,30738.3565432819
277,2021-11-27T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-11-01T00:00:00.000000,52781.05714285715,505936.0,183556.0,254476.0,332721.0,402999.0,456073.0,639281.0,746904.0,179739.5625,248029.5,328686.6577388267,402999.0,456072.660987927,595677.15,669260.2875,51480.32084267087
278,2021-12-04T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-11-29T00:00:00.000000,202962.16428571427,848601.0,379576.0,444463.0,505585.0,544088.0,615706.0,670338.0,761309.0,383884.0,443801.25,501467.0,538847.9979781734,613746.5,666844.0,753133.8778113783,207588.72004137698
279,2021-12-04T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-11-22T00:00:00.000000,65311.33571428571,848601.0,432980.0,508951.0,638053.0,692155.0,795339.0,837025.0,968971.0,433399.08082944585,520279.5734658268,647469.3526924807,708319.5804362146,798773.2,864869.9716715792,969651.8850303346,58759.95186696287
280,2021-12-04T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-11-15T00:00:00.000000,96976.90714285712,848601.0,347775.0,433885.0,526298.0,611541.0,739013.0,857504.0,978196.0,344817.992822322,425231.0,520071.194317294,602422.0,739013.0,857504.0,978196.0,98992.77188574812
281,2021-12-04T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-11-08T00:00:00.000000,260421.8,848601.0,222837.0,296491.0,370861.0,458025.0,551749.0,654941.0,716329.0,202542.7546323003,272856.5244352445,363042.1405310482,451150.0199840594,572576.5,657864.6312348682,757684.800177772,246047.28865176206
282,2021-12-11T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-12-06T00:00:00.000000,27259.842857142856,832420.0,613319.0,688422.0,722308.0,790697.0,878440.0,941419.0,1021929.0,608711.0,675252.0,718148.0,796489.4833900481,867927.163045,919448.81051,995683.7858397384,25572.585646634114
283,2021-12-11T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-11-29T00:00:00.000000,175882.56428571427,832420.0,303759.0,386044.0,452619.0,506354.0,618659.0,702069.0,809738.0,314195.0,372862.0,440524.5,507170.246053237,626286.0625,711364.7115342529,813602.0672887983,171830.82117456445
284,2021-12-11T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-11-22T00:00:00.000000,63911.107142857145,832420.0,377903.0,470944.0,547102.0,648069.0,840556.0,884520.0,1049594.0,377903.0,470944.0,547102.0,648069.0,840556.0,884520.0,1049594.0,63911.107142857145
285,2021-12-11T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-11-15T00:00:00.000000,89609.37142857142,832420.0,261495.0,393873.0,508413.0,613305.0,766117.0,916708.0,1104007.0,251244.37812142316,383460.54,506767.7413768761,594965.375,758785.17194,915391.2128077048,980043.9,93365.5867224331
286,2021-12-18T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-12-13T00:00:00.000000,29638.87857142857,911996.0,604804.0,699437.0,783216.0,894374.0,978661.0,1036235.0,1100165.0,604804.3875,699437.093823134,783216.0,878469.5,978660.5665721782,1036234.7377,1100165.0,31910.906098066043
287,2021-12-18T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-12-06T00:00:00.000000,44763.38571428572,911996.0,544145.0,623947.0,688373.0,810283.0,909539.0,974238.0,1065655.0,542392.0,620946.0,688983.1121711106,826220.371939513,912359.613693606,975257.5,1074219.0,42131.0755459621
288,2021-12-18T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-11-29T00:00:00.000000,239262.82857142857,911996.0,268868.0,347025.0,412534.0,490438.0,640047.0,737558.0,842002.0,268868.0,347025.0,412534.0,490438.0,640047.0,737558.0,842002.0,239262.82857142854
289,2021-12-18T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-11-22T00:00:00.000000,82159.18571428572,911996.0,363128.0,468170.0,594638.0,708408.0,882085.0,1097568.0,1205152.0,363128.0,468170.2862981019,594638.7999061141,708408.1969549,882085.0,1097568.0,1205152.0,82159.09226177465
290,2021-12-25T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-12-20T00:00:00.000000,343113.7642857143,1373182.0,690347.0,757745.0,832456.0,899870.0,987786.0,1084190.0,1166714.0,690347.0,757745.0,832456.0,897214.0625,987786.0,1084190.0,1166714.0,343493.18392857147
291,2021-12-25T00:00:00.000000,COVIDhub-4_week_ensemble,2,2021-12-13T00:00:00.000000,238317.1285714286,1373182.0,615502.0,732443.0,916098.0,1005409.0,1088675.0,1186850.0,1299482.0,615502.2677014538,732443.0999670719,861476.75,1005409.0,1088674.7838763148,1186849.82903,1299481.885938887,242218.76371031586
292,2021-12-25T00:00:00.000000,COVIDhub-4_week_ensemble,3,2021-12-06T00:00:00.000000,397463.7357142857,1373182.0,476486.0,574834.0,715659.0,792930.0,952106.0,1045029.0,1144239.0,473537.6681717091,578836.1471315958,718012.9404899882,795155.8871765141,957757.161276613,1046445.0960267448,1155256.0,392240.2021400753
293,2021-12-25T00:00:00.000000,COVIDhub-4_week_ensemble,4,2021-11-29T00:00:00.000000,691259.8142857143,1373182.0,231937.0,301011.0,378674.0,482723.0,654028.0,734368.0,885483.0,231937.0,301011.0,378674.0,482723.0,654028.0,752464.0700297,885483.0,686606.5391352201
294,2022-01-01T00:00:00.000000,COVIDhub-4_week_ensemble,1,2021-12-27T00:00:00.000000,1191839.6857142856,2875290.0,1058114.0,1167011.0,1248787.0,1431363.0,1553190.0,1716731.0,2062660.0,1064269.575,1177951.0,1253884.8201114158,1468315.33614,1579582.22367,1716731.0,2062660.0,1180184.6342213275
