,target_end_date,horizon,mu_KL,sigma_KL,mu_CDF,sigma_CDF,KL_lower_95,KL_lower_80,KL_lower_50,KL_pred,KL_upper_50,KL_upper_80,KL_upper_95,KL_WIS,CDF_lower_95,CDF_lower_80,CDF_lower_50,CDF_pred,CDF_upper_50,CDF_upper_80,CDF_upper_95,CDF_WIS,wis_COVIDhub,y,lower_95_COVIDhub,lower_80_COVIDhub,lower_50_COVIDhub,pred_COVIDhub,upper_50_COVIDhub,upper_80_COVIDhub,upper_95_COVIDhub,lower_95_calculated,lower_80_calculated,lower_50_calculated,pred_calculated,upper_50_calculated,upper_80_calculated,upper_95_calculated,wis_calculated
85,2020-08-01,1,13.10683887971737,0.2157472025937943,13.043346532485918,0.3265294653254651,322539.9014104262,373378.4197397424,425627.4035317894,492297.69307336723,569411.2188132596,649092.1965289008,751401.6639354159,29361.349171169077,243618.93472587032,304030.1596983994,370684.19585677685,462012.17959952465,575841.259174635,702085.787508887,876184.990869005,34369.16280395829,11144.278571428573,435246.0,390056.0,413333.0,421784.0,454323.0,485925.0,513596.0,526253.0,390056.0,413333.0,421784.434823609,454323.0,485925.0,513596.0,534241.575,11201.308762599356
86,2020-08-08,1,12.960222851209123,0.18512713822566806,12.943528413644223,0.22835208199810533,295782.6957527085,335364.3653144451,375253.2813868717,425160.85183510516,481705.9807314352,539001.0645992933,611130.2403041169,20870.702655989564,267257.1432191814,312038.99578260956,358436.6715066344,418121.94927897194,487745.75361944037,560269.6035807154,654148.8933205798,23282.885628580854,19652.04285714286,388787.0,367977.0,389299.0,410424.0,434142.0,452867.0,482542.0,528801.0,367977.0,389299.0,410424.0,434142.0,452867.0,482542.0,534700.5,19694.182142857146
87,2020-10-24,2,12.640324582853609,0.20780030054089407,12.639688752313052,0.23824275476812154,205467.56744619255,236574.3425585991,268381.67587627424,308761.5523842869,355216.86016561056,402975.6363251468,463984.1577708878,104975.2599295193,193443.64977162128,227377.8333693347,262760.02868211234,308565.29475943913,362355.4983135122,418741.5269074351,492197.8118298898,94231.26234641425,126510.71428571428,485474.0,242939.0,289229.0,309833.0,334314.0,347551.0,367301.0,395411.0,242939.0,289229.0,309833.0,334314.0,347551.0,362462.970367828,397167.4509266075,127265.48200443214
88,2020-10-31,2,12.89011911565013,0.203598096100486,12.87439754962316,0.43357066098176456,265952.81371316995,305345.02839265147,345516.0192995644,396376.23027439247,454723.10153677524,514546.173401261,590759.3671709965,91225.61680610768,166810.65893375876,223855.1321779416,291256.2033832613,390193.3051822084,522738.44690844446,680131.0022590522,912716.3478772386,75015.34017527006,145163.7,572162.0,278769.0,325076.0,361273.0,388838.0,419851.0,436061.0,474807.0,278769.0,325076.2206,361273.905029004,388838.16,419851.0,436061.0,474806.564918245,145163.72739641718
89,2020-11-07,2,13.301149751891156,0.150937746363912,13.330865288830607,0.16617249540227344,444772.059961246,492729.3156385249,540010.4601770032,597882.6354557099,661956.8918392744,725476.7159859979,803700.767108914,91408.46859310844,444708.00739463995,497776.6030945027,550610.8866956059,615915.6423066895,688965.815250542,762093.0274339191,853036.3117599986,73080.54809828677,228701.2357142857,777428.0,363350.0,398368.0,447714.0,508185.0,551095.0,564498.0,599213.0,363350.0,398368.0,447714.0,508185.0,551095.0,564498.0,598607.0135391535,228870.0462283787
90,2020-11-14,2,13.355988568955109,0.2414189391533955,13.303454247686608,0.36917103778236726,393492.04988067993,463516.72595092,536678.2162334893,631585.4781617284,743276.3323697712,860595.0851210859,1013744.0295064133,221329.8509610274,290655.0097936493,373376.48257966334,467171.71476346196,599262.0422834404,768700.2101647928,961804.0023318805,1235536.9191010117,199999.05426281286,340403.7928571429,1028914.0,481905.0,508661.0,567907.0,614012.0,654500.0,722403.0,776258.0,481905.1013202255,508661.476785087,567907.0,614011.841494338,653648.2710646549,717201.1230777949,776257.670206105,341924.031863388
91,2020-11-21,2,13.897676611882959,0.1566029128762306,13.595628495691585,0.3644291705363371,798699.8864775846,888226.3638348064,976812.0640609299,1085636.0689862862,1206583.8636187024,1326920.3913240242,1475655.2420232173,50930.05772396076,392919.66159219784,503124.89661066944,627704.476261879,802613.4507870944,1026260.5664701547,1280374.6261097004,1639491.260819001,168420.5696054115,148975.37142857144,1205674.0,606821.0,712460.0,822914.0,919547.0,1036646.0,1103932.0,1206825.0,606821.0,712460.0,822914.0,919547.0,1036646.0,1072766.91645552,1155511.3861961649,170954.89961393463
92,2020-11-28,2,14.203301434767807,0.1791418341327257,14.246913796603387,0.3087771118477668,1037360.3210841847,1171413.7805977731,1305990.2246206342,1473721.5626972294,1662995.0235574294,1854046.1793530076,2093636.3192385028,129931.24158080833,840474.4040554529,1036333.9604579551,1249990.862893939,1539416.1769022755,1895855.590673621,2286716.6918482576,2819600.637775119,166762.44636343405,64451.58571428571,1181342.0,838247.0,995884.0,1110615.0,1288223.0,1457353.0,1613365.0,1786545.0,845064.69298,1002247.5,1114642.5,1301724.9977026898,1443441.465,1602284.755984845,1769041.5,64426.96739295127
93,2020-12-05,2,14.207053360898158,0.16980703603436162,14.205961931051451,0.22096719518775282,1060485.8243514106,1189967.8977317584,1319179.1638679137,1479261.242874097,1658769.2442423382,1838884.7538160088,2063406.9540794871,65779.24439493762,958259.7775305887,1113235.3641323755,1273044.4860527709,1477647.6137442272,1715134.4625622923,1961348.4630051462,2278549.639254071,80828.38783710232,53453.40714285714,1368531.0,1030239.0,1225571.0,1296880.0,1434073.0,1607200.0,1757109.0,1973524.0,1030172.51453282,1225571.0,1296880.0,1385664.0,1555601.25724792,1731528.58907785,1967614.95021176,42079.609746211
94,2020-12-12,2,13.834845342375834,0.1757418178410646,13.782398951876877,0.2671254514142951,722445.8216560362,813924.7049053203,905560.4271681173,1019522.9118675338,1147827.2864389264,1277055.4346839322,1438761.1315132454,299150.2462777494,573115.5812024422,686982.3719542787,807925.8575874633,967430.5824215567,1158425.5201328206,1362366.7360518554,1633042.2038794921,274216.1343478769,187743.33571428573,1513041.0,835173.0,1022320.0,1092513.0,1163266.0,1260788.0,1379394.0,1576694.0,835173.625,1022320.58377,1092513.0,1163265.742,1260788.0,1379394.0,1576694.0,187743.351428
95,2020-12-19,2,14.453329051136034,0.07261013103653027,14.4818763556043,0.07945770149576281,1641327.3125616673,1724202.9160967665,1801903.676378146,1892348.2026871922,1987332.4901646657,2076891.1169226167,2181759.6604936183,220921.09674505418,1666343.2657938388,1758632.7417978793,1845540.8762828384,1947148.1163573044,2054349.3973810798,2155871.2611922617,2275272.967378422,261634.04765909194,49899.7,1553006.0,1098529.0,1243307.0,1364438.0,1491000.0,1628268.0,1793654.0,2004679.0,1098529.0,1233864.17183066,1364438.0,1491000.0,1628267.65035806,1793653.4,2004678.6,50169.45011612828
96,2020-12-26,2,14.299365757967722,0.16654888348706004,14.293617917037592,0.1759284404042857,1170493.4203507807,1310507.173499504,1449936.3880862726,1622316.7171887965,1815191.03354873,2008315.2416801553,2248548.761667952,114644.74239922276,1142585.814385008,1287427.4350605477,1432534.752364272,1613018.6462752614,1816241.559890668,2020952.0803860398,2277141.1306485543,111086.60709218273,142723.69999999998,1365256.0,1260664.0,1443021.0,1528768.0,1630029.0,1772817.0,1887755.0,2076016.0,1242958.322961645,1439910.5281774648,1525528.2393218148,1630028.850255445,1772817.0,1887754.73,2137039.958535745,141791.9553909013
97,2021-01-02,2,14.236985553166456,0.11807585194869591,14.250141916604523,0.10641398522494382,1209310.7605561942,1310167.1209025157,1407526.689669759,1524208.09802341,1650562.183389378,1773216.7820543267,1921102.831344719,39064.05437900113,1253655.6210693936,1347507.1761012077,1437429.1655390437,1544393.626633122,1659317.7119030855,1770047.4745418832,1902557.3162990527,38830.57775210872,43610.66428571429,1500477.0,1244181.0,1356154.0,1459170.0,1570920.0,1685925.0,1789433.0,1940148.0,1214966.01401554,1322958.97098,1440764.68740193,1570920.0,1685924.88510959,1789432.82544945,1940147.6587294,46082.421711916126
98,2021-01-09,2,14.083137059706155,0.17013934228799155,14.101016151729214,0.1549407163861997,936280.2063978167,1050834.0280217722,1165172.6334558595,1306858.9393121153,1465774.4596991404,1625261.6890177461,1824112.3496893886,212399.5451056465,981991.4964439796,1090832.4017400243,1198414.782227649,1330434.5175006385,1476997.8071089245,1622665.4090341278,1802516.632544113,203296.202988246,191428.2928571429,1733230.0,1012843.0,1125862.0,1245500.0,1357539.0,1504558.0,1611200.0,1738972.0,999440.4755439324,1093004.6854118751,1221996.82477427,1353379.50693747,1496413.04,1604482.314013815,1763230.716248515,198381.84720048317
99,2021-01-16,2,14.129409962381997,0.16219011362444555,14.148186289645187,0.14704543232656292,996020.5620972838,1111871.2540421686,1226916.1612993362,1368752.0392132425,1526984.6497631453,1684981.1864812868,1880967.3375672963,81646.89010767083,1045475.6823116024,1155149.1012998777,1263006.6325294774,1394694.9697423512,1540113.8905572768,1683916.0039476575,1860563.6568454031,70783.52248760585,59296.41428571429,1561782.0,1098772.0,1191847.0,1296894.0,1434943.0,1595405.0,1698508.0,1851736.0,1098772.0,1191847.0,1296894.0,1434058.0,1584419.0,1698508.0,1862656.00815112,58716.128629650855
100,2021-01-23,2,14.375935141521943,0.15570508464773236,14.40776436276146,0.1814743890579668,1290781.9860341547,1434592.0004831308,1576808.8664548774,1751415.9648748387,1945358.0882729276,2138209.24763656,2376433.7550472254,310727.3313727899,1266896.9170042367,1432878.0118213918,1599756.1149233768,1808058.8383889587,2043484.4615255676,2281475.977791696,2580381.02326955,329201.1282421988,319305.5142857143,1222853.0,1383305.0,1459970.0,1568461.0,1708890.0,1831583.0,1952046.0,2038733.0,1374456.47114775,1458391.0,1568461.0,1711680.816,1831583.0,1952046.0,2097685.74040946,317254.31739408366
101,2021-01-30,2,14.089332632301863,0.1765497269901771,14.084970235771,0.19469857167477292,930336.4053645554,1048713.8360713413,1167355.6855143781,1314980.812590822,1481274.7810621948,1648852.6021167014,1858655.1354017323,114735.06015777394,893916.855869055,1020143.6171046445,1148133.3926487851,1309256.8390544779,1492991.5649054584,1680306.029337326,1917575.9572677973,113031.16399955118,325892.2,1056650.0,1172283.0,1332146.0,1425067.0,1563010.0,1675089.0,1795948.0,1932723.0,1105872.6962541551,1315098.0,1392802.64045901,1561976.5,1675773.626895,1810938.9572915249,1959682.5362198548,296616.7643001307
102,2021-02-06,2,13.713728292697551,0.1965007705641822,13.685021424735895,0.23818163089028244,614518.2210979381,702150.0611951676,791108.6040795733,903226.1939746039,1031233.3265936647,1161884.9054761906,1327572.608057506,42771.46334797609,550286.3215632531,646791.5761959465,747410.8822096888,877666.0302932292,1030621.4146271497,1190951.9064257455,1399812.4804236714,45584.52435584862,206362.2071428572,851488.0,921901.0,1022310.0,1064662.0,1194020.0,1284137.0,1300489.0,1478144.0,844628.372490702,912647.686753175,1024253.0,1194269.5889,1284587.587225,1370738.075834605,1543043.289587405,152476.72566999588
103,2021-02-13,2,13.676319798213315,0.16958664291665929,13.635592025738624,0.19639144159288216,624018.9939043627,700105.1174155652,776021.3764796994,870062.0398087456,975498.840702307,1081277.560019339,1213116.84501734,104075.44868385459,568451.8393863355,649466.3250857969,731701.5647317854,835338.2617882956,953653.8463783045,1074405.2226500125,1227527.0537619877,78304.29604382168,144829.2285714286,659843.0,648528.0,724721.0,843722.0,939272.0,1079741.0,1152543.0,1314282.0,655371.8,724721.0,840750.426260957,958644.39629,1096520.9203697,1157286.17422423,1314768.0,148248.6201015902
104,2021-02-20,2,13.390539580769284,0.185343849933036,13.41719608147659,0.5443601755425784,454645.0620688362,515561.50141850434,576959.3276864899,653788.7596381877,740849.0022047163,829076.1452381372,940161.4091753246,91221.28588950577,231022.35109154452,334225.25014696515,465110.7008862305,671450.8389553213,969331.0179162812,1348929.289260938,1951526.4518936232,105526.57290474932,118201.54285714283,473841.0,501465.0,552348.0,598785.0,668787.0,773357.0,871155.0,886813.0,499660.25,546865.4,593860.0793071295,668192.5,774929.5525208439,878569.477310885,942113.1110788656,115867.8791053195
105,2021-02-27,2,13.128431250255801,0.37145504156318926,13.108263341193789,0.5361957783875899,242896.99581336873,312510.22268359776,391557.8827184042,503043.1598420402,646270.7860892474,809741.2573926209,1041809.5942952649,40979.77834190876,172359.71304874695,247979.36150909308,343384.05188790296,492999.45186760277,707803.5750510029,980115.676008967,1410123.370726531,57227.37989043096,17983.8,482933.0,350436.0,384575.0,431995.0,486051.0,549622.0,619691.0,689074.0,331341.81342660496,380992.870185818,409072.308953479,478875.8596469905,547138.1265499999,641724.3097,692778.0,20472.592340396597
106,2021-03-06,2,13.096354435995902,0.15609019945931626,12.801353884955883,0.2749425435574553,358765.1469815309,398840.4720553052,438481.6296729387,487163.1888598586,541249.5222596396,595044.8593070494,661513.4568585166,28308.812491897803,211604.9563223463,254995.4135307814,301313.9301185623,362708.1824900063,436611.827383613,515919.9682206166,621711.4567240915,28791.428871510474,23518.278571428567,423909.0,249100.0,286716.0,322294.0,371012.0,437612.0,494879.0,497887.0,249100.46039,286716.2858351375,322294.3862899645,371011.7825847365,461967.9755793115,510563.661757404,584836.7794939765,26327.18617136988
107,2021-03-13,2,12.951961979663562,0.1909370920698992,12.955874210133862,0.46300425080575547,290027.8279750977,330138.0734734256,370710.55731242185,421663.1197008218,479618.8913659294,538561.8951645744,613043.8853305337,21974.69341908245,170826.3041200375,233867.59191236997,309769.1397888159,423315.9941105535,578483.8056882386,766230.2818637264,1048997.8799979603,46846.34912063319,18004.92142857143,380130.0,253044.0,287100.0,338304.0,377877.0,458649.0,524708.0,574791.0,251420.05138,287100.0,338678.539904583,407025.411408472,463785.472019843,526636.374075326,616630.541930161,22230.95382981075
108,2021-03-20,2,12.734862485189895,0.18715042566978626,12.723767373542927,0.46392137172643166,235167.75539181952,267004.17238768126,299129.3720788811,339375.5143298398,385036.54430923355,431363.070834009,489759.91429924476,19775.624400215165,135198.34390609464,185206.7806893258,245452.11675283025,335630.9168851825,458941.29518803325,608228.8777436789,833206.3035286202,39579.92710348799,20589.507142857143,386441.0,234101.0,264546.0,307321.0,344190.0,404501.0,456763.0,530944.0,233524.2,264546.0,307717.0,349276.0,404860.0,466115.5,547438.6897,20249.446355
109,2021-03-27,2,12.799749256188484,0.20302571199014266,12.846694896420502,0.22091230469533768,243245.42030334787,279165.85237454955,315782.9831400651,362126.637213134,415271.5896066118,469741.19600899966,539108.6139083535,29308.24503057944,246154.5169652175,285953.47063815023,326992.2702468962,379532.26669036434,440514.20955720014,503734.8948333003,585180.1674615619,24208.7529040907,52677.49285714286,431725.0,208938.0,229577.0,263505.0,306839.0,380536.0,415075.0,460205.0,208938.8,229577.486806143,271734.934610596,331841.5,383835.066870325,415075.0,460205.0,47810.89214685513
110,2021-04-03,2,12.761255730467962,0.19213067051888616,12.785116312086174,0.21811670245178463,239111.8076422712,272400.9576559871,306099.5217409084,348451.9874255397,396664.4144043482,445735.5384710036,507790.8478800841,51345.2030471958,232725.6173898375,269841.0903857423,308044.28433719376,356866.2397876067,413425.98962407926,471957.45065398177,547226.0188993993,43527.4179624005,46900.22142857144,459857.0,239089.0,285832.0,309577.0,355371.0,408241.0,446992.0,504880.0,243297.0,285832.0,308681.467374674,364221.001630762,408241.0,446992.0,496989.827,45613.48657598586
111,2021-04-10,2,12.818846875647898,0.2393901566681341,12.8463480223754,0.27173164119446924,230879.4034800987,271591.95286304416,314072.98326958896,369108.8535712454,433788.810378938,501639.84738303925,590097.443648423,46668.131448281194,222740.7442261873,267830.58449440094,315864.2512394317,379400.6396280965,455717.43173017557,537447.3778711332,646243.8915263592,41960.65759961134,22431.8,479845.0,295454.0,341115.0,372964.0,435368.0,480531.0,558495.0,601176.0,295454.1364,338274.596,364933.8039430395,438652.3050171445,494598.228387284,559500.411856118,603655.0403547265,23668.587939133955
112,2021-04-17,2,12.996542756766026,0.17156750949884872,12.794843081290377,0.3604522495168185,314983.8407328261,353864.7816378125,392708.24269311107,440886.5022382917,494975.3703229949,549308.430627798,617113.9046488163,20430.0420814924,177792.0084303647,227045.32283904706,282581.34458563064,360354.3317709686,459532.2618218744,571935.3422583208,730377.2850789374,48766.83870281255,23549.521428571425,478568.0,283821.0,349927.0,393713.0,451629.0,533517.0,593744.0,668666.0,283821.0,349927.0,398723.156,452394.0,533517.0,593744.0,668666.0,23082.367428571422
113,2021-04-24,2,12.98196659948751,0.32322339791336746,12.959989532468052,0.423325833320929,230604.72591860328,287144.01056674484,349394.0790790902,434506.68083642947,540352.7620991946,657496.0603178117,818699.8550850613,31359.16982214542,185402.82057093363,247082.02562704764,319483.4005212202,425061.6654118782,565529.9120641445,731244.6906819475,974512.7870565148,38632.27893122849,35371.857142857145,413947.0,320276.0,385585.0,421912.0,499107.0,569430.0,642102.0,749288.0,320276.1,384898.05745,413198.858087331,499107.0,569429.752779569,642101.75,749287.778058023,33738.10996557431
114,2021-05-01,2,13.027922589854345,0.1670797044525165,13.109724163176384,0.5037911118077766,327896.20416863717,367251.1895270157,406455.21989227977,454940.8046751507,509210.18018498045,563568.3196153363,631209.3068696467,51763.597830400955,183930.2205095617,258872.2239516815,351484.96729540016,493720.16259116615,693513.5827421704,941621.2957422008,1325283.024582551,73404.69420958642,64347.84285714286,349163.0,310948.0,368675.0,426621.0,483579.0,545556.0,590194.0,677100.0,313667.5263614985,368295.3877094625,426531.21500439546,476694.363745576,541119.530220043,587233.451747309,660075.190782663,62704.96040139189
115,2021-05-08,2,12.664723739827387,0.18355135374516865,12.679348971647128,0.2173673515949427,220790.52871957887,250069.26415153657,279545.46759107837,316387.7318125855,358085.565486404,400293.88330128154,453376.3174626427,14820.142003907215,209675.58693431443,242991.44159100365,277267.19440163433,321048.9785569499,371744.1107841834,424181.3866265689,491580.57997830055,17861.38220107668,36662.8,293591.0,249330.0,288112.0,329812.0,374509.0,428915.0,482711.0,545496.0,250390.06809367228,288112.11,326321.76,367934.3081389997,426657.8768219147,477926.74316235055,523352.361,34511.98968967765
116,2021-05-15,2,12.48675839172224,0.19753409521096527,12.49538137611059,0.21222178440394993,179799.6904512618,205583.64521020878,231775.30518135751,264807.49094768986,302547.36244286946,341092.3431691769,390006.27357041556,14440.512618028164,176210.4541609349,203497.34072012687,231477.96346505464,267100.7951612324,308205.73028988566,350583.62199377123,404872.88404923154,15656.150903255946,27844.64285714286,236722.0,177509.0,214469.0,258972.0,294792.0,347436.0,386681.0,450871.0,174525.4079931951,212928.7757170784,257658.21012621344,290480.4489352851,340126.3673435723,379926.5886795693,440367.4420191769,26222.373155741243
117,2021-05-22,2,12.269458763926158,0.20023296650508687,12.300219090688135,0.22109063967898893,143919.49519200934,164859.6677020409,186167.79698917604,213087.62901748368,243900.06421428896,275424.173014578,315498.1719447678,14649.313072648223,142470.38030809013,165525.41637654617,189301.3976379054,219744.1272906453,255082.54075910908,291722.45891761023,338929.96828046883,17694.84029055567,26719.685714285715,180812.0,139306.0,173195.0,204661.0,239836.0,278228.0,332776.0,371628.0,139306.007645,173195.337795,204327.81515,235179.5343474733,272938.56979392446,304411.54111956654,337122.7350396664,24548.37414344031
118,2021-05-29,2,12.000720893387488,0.2289411655005857,12.023465805856892,0.249471983820067,103985.2617800396,121457.6576508229,139567.33107819423,162872.16257288118,190068.41455114435,218408.14201629144,255106.74192733594,9932.83931283068,102181.88621249249,121025.26378938774,140814.61398247414,166619.12630166073,197152.35844046721,229389.57024577138,271691.336679736,11342.476049328023,12425.192857142858,145539.0,96489.0,121654.0,148490.0,171637.0,200639.0,225876.0,257638.0,96489.03987,121654.45856848393,145582.25,165410.820595,189797.974827128,225630.09342788247,254081.7544507339,10105.84938706863
119,2021-06-05,2,11.754872021641667,0.2446942202403202,11.916273270948588,0.4974011270099823,78848.23144227407,93086.43607125539,107993.71156459022,127372.61188336948,150228.95336167936,174287.28548134086,205759.62150614805,11632.34218518647,56465.49237590887,79128.47512594717,107021.10200977896,149682.7406659831,209350.515295878,283146.14704274904,396789.6481646382,23867.484785912482,15882.285714285714,101879.0,71943.0,95133.0,113569.0,142073.0,157570.0,188057.0,212277.0,73159.26045291203,95133.25674264674,113569.00203811652,132483.11912138108,156416.610839265,185913.72423071752,211854.1204399561,14356.966299307818
120,2021-06-12,2,11.506443559537358,0.25916201760121516,11.55942529945682,0.5024649255464202,59784.119165659715,71275.93772643675,83419.83877217503,99353.90567999586,118331.54701759129,138492.72122881122,165114.0589111427,5227.944784350433,39128.725427012265,55022.121227664196,74646.42094492321,104759.79056770189,147021.29828684247,199458.2083518603,280474.6027380822,11853.962932722034,7110.02142857143,98924.0,52173.0,70811.0,86592.0,105586.0,129797.0,149146.0,168946.0,53900.51015206455,71431.9,86575.48852176219,101848.95,125719.3961726986,148474.0234375,166781.65,6221.34078648071
121,2021-06-19,2,11.10052963335094,0.29694464464805936,11.084997385704986,0.3450698056648459,36994.658799612786,45250.98691299355,54189.558114868145,66206.2159041961,80887.59489534165,96865.57848519324,118483.67214563701,6038.310209683115,33145.85647037999,41888.75262200407,51650.30288341479,65185.829524042514,82268.48892500828,101439.9356572256,128196.78907783609,6787.720962024477,5522.671428571429,80728.0,39652.0,46925.0,58040.0,73161.0,87193.0,106751.0,130652.0,39652.0,46925.0,58040.0,73153.731,85274.85914468826,106653.3412654636,129105.13400000002,5372.860503633837
122,2021-06-26,2,11.168331307469334,0.487656849708133,11.174865469315606,0.5829854588919924,27242.715553758393,37925.307347743445,50991.37402967925,70850.7837718686,98444.75966006158,132361.05155484678,184263.33274971717,9468.584106363023,22748.05591351654,33783.89679574903,48129.36423011908,71315.25005636508,105670.72663343379,150541.0971786365,223573.6060231827,11073.449818193298,6555.657142857143,86666.0,33897.0,45203.0,55245.0,73992.0,86660.0,106816.0,137367.0,33897.0,44481.7619,53769.0117,68552.73437422536,86660.0,107222.62812393851,137367.0,7470.347574366048
123,2021-07-03,2,11.062736202461258,0.2753290994433585,11.095165606645232,0.30436159153464026,37164.19525627506,44796.61081227495,52946.09221851198,63750.74839373015,76760.29996675944,90724.67419001812,109356.81218805528,11600.950098425159,36265.70649124086,44583.1173914596,53630.694020923496,65852.03476178639,80858.36966002497,97267.54735859334,119575.51366922636,10554.634298577206,10540.207142857142,91045.0,29206.0,36984.0,49196.0,66339.0,83342.0,98210.0,116231.0,30632.75638020716,40835.2215,51175.521665,62383.74377999996,82310.45958522333,95284.3093466774,112401.6961155835,10953.724366538478
124,2021-07-10,2,11.234864252326558,0.26013656652759304,11.081013649552329,0.5754852890112582,45478.99958772029,54256.920399662486,63538.72265099939,75725.04667926094,90248.63036786362,105687.58146125669,126086.38594865995,35171.74473628235,21016.922162218205,31054.517765514014,44040.04976033919,64926.662946709526,95719.04628481866,135744.22868922786,200575.11413225438,28788.513504162496,36975.357142857145,134043.0,25529.0,33100.0,46874.0,68182.0,85273.0,106733.0,133297.0,28883.0265323836,34452.9560242049,47807.0,73212.0,85273.0,106733.0,130854.83000000002,36807.84842407712
125,2021-07-17,2,11.355893795984327,0.525013339512914,11.525282175196422,0.6366484666032314,30542.870295168534,43610.888255909835,59980.67342705024,85467.69916354942,121784.6880161349,167497.794528895,239163.10188654708,73931.10512501416,29070.352222640933,44774.06462377813,65898.39136794025,101243.33697979647,155545.72835584238,228931.9356849512,352600.2438601835,50680.13479951165,106543.90714285716,223088.0,45371.0,48585.0,67171.0,80558.0,108290.0,127571.0,152624.0,45371.0,48585.0,67171.0,80558.0,108290.0,130613.5317376458,152624.0,105761.54183889108
126,2021-07-24,2,12.193440315426855,0.23333130669854385,12.232011033295587,0.2631269294880822,125006.2928518448,146446.31855408393,168730.9545870137,197489.4245735979,231149.48240453203,266323.34089031396,312000.87554500444,113706.22503676635,122552.12493494064,146502.8710522036,171877.0399882889,205255.54305242965,245116.14789630068,287570.0500008332,343770.76673385553,95081.492788467,180925.7071428572,363978.0,60042.0,80500.0,96578.0,131906.0,172814.0,198649.0,238605.0,60671.479549384494,83318.0,97894.5065,132789.612,172929.413,217166.861,249550.03419361176,172784.98925642684
127,2021-07-31,2,12.368483984568467,0.5042496713668406,12.545195270471245,0.5597025028856553,87568.16428556835,123285.98647531358,167438.72621708555,235268.8036066269,330577.108420725,448967.57152182073,632095.1272883511,164339.8132527917,93732.33718836689,137023.49023186933,192467.3232818539,280743.0930371218,409506.8344283509,575205.6392278251,840869.72172323,113748.47038647988,169139.75714285715,554161.0,125105.0,165778.0,201333.0,275358.0,359577.0,431937.0,493775.0,125105.817,165778.0,201333.0,275357.5304189386,359576.23160025955,431937.0,495507.95700498496,168657.23073870735
128,2021-08-07,2,13.336691033281257,0.24915751541927286,13.36789511293319,0.2673390045702906,380161.4373365975,450171.0179004636,523680.3944420138,619514.2816405555,732885.8388245634,852560.3157364393,1009565.6935787417,66835.8336115564,378480.6744548383,453743.0706251237,533693.8796706977,639150.4252502996,765444.9145073607,900318.4677505454,1079350.396651188,58111.404098316045,141153.77857142856,778862.0,262773.0,315078.0,391353.0,503769.0,595241.0,710810.0,833714.0,261678.049200283,306886.2122061495,355850.625,501088.60193748464,595241.0,701812.0,824476.0,146562.23438018162
129,2021-08-14,2,13.387595388090814,0.4367796994869107,13.539694891538499,0.4816531074385759,276930.79264843947,372443.1472850401,485527.8641201876,651866.7103888622,875192.2176149492,1140926.3701339816,1534427.4432227577,106337.21546101777,295277.87700738816,409393.30449864216,548435.417227357,758952.8183535305,1050277.5028622542,1406982.9041101905,1950736.663120734,97999.29767027071,63651.58571428571,911736.0,370734.0,483589.0,621370.0,775259.0,929148.0,1046639.0,1222436.0,370734.0,483589.0,621370.0,775259.0,929147.600325278,1046639.0,1222435.7201519972,63651.55516717698
130,2021-08-21,2,13.853064446676896,0.1819421019726584,13.721813424474329,0.4523133767031773,726842.0567972823,822329.3484899701,918361.4823951704,1038267.946497284,1173830.0760525842,1310910.684026055,1483128.7191521765,38953.707222340665,375230.39254201856,509992.0969702142,671139.7651047526,910558.4981576093,1235386.1619831617,1625744.3664180252,2209620.5292704157,104873.38014393962,50848.99285714286,1047679.0,502364.0,654732.0,820164.0,1020045.0,1125569.0,1246802.0,1646213.0,502364.49,654732.1112922032,820164.3410279494,1033080.36847764,1202880.125,1387929.57255301,1646212.69485493,58541.20371475618
131,2021-08-28,2,13.865597481152571,0.1574194053982263,13.880236897359465,0.16404389092904076,772248.0734884831,859285.4026931071,945453.2354490224,1051362.480183114,1169135.6307134756,1286374.7728897105,1431357.4907911683,38147.723193366786,773527.7152022186,864586.115418518,955118.7662973866,1066867.0249563444,1191689.7553500782,1316474.1240243409,1471447.2753463616,37839.149899767595,71955.21428571429,1088182.0,640130.0,771131.0,942912.0,1182893.0,1339740.0,1550493.0,1733912.0,639459.5439359599,764903.7347189747,940606.465,1163180.4658456016,1339899.6318865228,1574970.100025,1734951.14985458,70204.70037799988
132,2021-09-04,2,13.934758721428725,0.14937192274767142,13.954065743707481,0.5408610891172668,840704.1828446559,930363.7335254571,1018670.4866411312,1126649.476836203,1246074.2313647366,1364347.080518006,1509852.1805378434,37226.780686966995,397916.5100027525,574309.8673367725,797518.6371363112,1148613.0668869333,1654271.0301551376,2297212.7982780566,3315549.7303046826,131929.4824036905,59814.38571428572,1153281.0,791116.0,899345.0,991243.0,1197312.0,1382200.0,1561119.0,1727844.0,791116.0,899345.0,991243.0,1195322.627181091,1382199.5,1561118.4,1727843.02779843,59530.12979585894
